景点名称;地点;景点级别;热度;口碑;标签;评论
陶然亭;中山公园商业区·距市中心5.5km;#;2.7;#;公园&植物园;10条点评
绍兴路;衡山路地区·距市中心2.5km;#;2.7;#;上海较具书香气息的马路,城市漫步;200条点评
十万个为什么儿童主题公园;徐家汇地区·距市中心4.7km;#;2.7;#;绿地面积1900平方米,主题乐园&游乐场;78条点评
外滩情人墙;外滩核心区·距市中心1.9km;#;2.7;#;沪上情侣约会的热门场所,夜游观景;384条点评
苏州乐园森林世界;󰝊周边景点距上海95.4km;4A;5.8;苏州夜游必打卡景点榜 No.10;以森林为主题的乐园,遛娃宝藏地;2161条点评
东方之门;󰝊周边景点距上海76.1km;#;5.1;#;苏州网红打卡新地标,特色展馆;170条点评
上海 · 【纪念日专场】“海阔天空”纪念Beyond黄家驹·32周年金曲演唱会;距市中心2.1km;#;2.7;#;演唱会;#
孙科别墅;衡山路地区·距市中心4.9km;#;2.7;#;西班牙式兼巴洛克建筑风格,历史建筑;119条点评
外滩1930;外滩核心区·距市中心1.9km;#;2.7;#;#;17条点评
真如古镇;长风公园地区·距市中心7.0km;#;2.7;#;观抗战遗址，访佛教古寺;151条点评
天一阁博物院;󰝊周边景点宁波 · 天一广场/鼓楼;5A;7.9;2025中国100亲子景点;古老的私人藏书楼,展馆展览;1.0万条点评
上海 · 《沐云华·次元狂想》二次元动漫ACG音乐会·全国巡演——琥珀琴师×Mona×云小鱼;距市中心3.2km;#;2.7;#;livehouse;#
天一阁·月湖景区;󰝊周边景点宁波 · 天一广场/鼓楼;5A;7.9;#;园林花园;1条点评
召稼楼;浦江镇地区·距市中心18.8km;4A;2.7;#;做摇橹船游上海古镇,古镇古村;848条点评
浦东图书馆;新国际博览中心/世博园·距市中心7.7km;#;2.7;#;环境优雅、藏书丰富,公园&植物园;693条点评
辅德里公园;静安寺/南京西路·距市中心924m;#;2.7;#;公园&植物园;11条点评
"魔力悦星"黄浦江游船;外滩核心区·距市中心2.7km;#;2.7;#;#;2条点评
蠡园;󰝊周边景点无锡 · 太湖鼋头渚风景区/蠡园风景区;4A;6.7;无锡亲子景点榜 No.2;范蠡西施主题水上园林,避暑纳凉;4866条点评
《我错过的来电》 芒姆安中国首展;淮海路/新天地地区·距市中心762m;#;2.7;#;特色展馆;#
《艾尔·阿纳祖：红月之后》展览;陆家嘴·距市中心2.3km;#;2.7;#;特色展馆;#
同济大学博物馆;江湾/五角场商业区·距市中心6.4km;#;2.7;#;博物馆;7条点评
白公馆;衡山路地区·距市中心3.1km;#;2.7;#;白色外墙和古典浪漫风格,历史建筑;26条点评
上海 · TAIL (向井太一) 2025亚洲巡演;上海火车南站地区·距市中心7.7km;#;2.6;#;livehouse;#
上海 · 原创音乐剧《"Savior"》;人民广场地区·距市中心602m;#;2.7;#;演出;#
上海千古情剧场;新国际博览中心/世博园·距市中心5.0km;#;2.7;#;#;#
中共一大纪念馆-国旗广场;淮海路/新天地地区·距市中心1.2km;#;2.7;#;#;1条点评
大假山;豫园地区·距市中心1.8km;#;2.7;#;登高爬山;1条点评
